Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1603353654,192.168.1.191,64378,54.149.94.178,443,6,52,1124,1,1,1603353654639;1603353654639;,1124;52;,2;1;
1603353655,192.168.1.28,27005,255.255.255.255,27015,17,183,0,3,0,1603353655007;1603353655212;1603353655417;,61;61;61;,1;1;1;
1603353656,192.168.1.157,137,192.168.1.255,137,17,156,0,2,0,1603353656749;1603353656749;,78;78;,1;1;
1603353656,192.168.1.157,138,192.168.1.255,138,17,202,0,1,0,1603353656749;,202;,1;
1603353656,192.168.1.11,137,192.168.1.255,137,17,78,0,1,0,1603353656749;,78;,1;
1603353656,192.168.1.213,137,192.168.1.255,137,17,78,0,1,0,1603353656851;,78;,1;
1603353656,192.168.1.241,137,192.168.1.255,137,17,78,0,1,0,1603353656851;,78;,1;
1603353657,192.168.1.191,4500,208.54.39.64,4500,17,29,0,1,0,1603353657550;,29;,1;
1603353657,192.168.1.157,5353,224.0.0.251,5353,17,247,0,1,0,1603353657669;,247;,1;
1603353658,192.168.1.191,65009,89.187.187.15,443,6,40,52,1,1,1603353658690;1603353658712;,40;52;,1;2;
1603353658,192.168.1.191,65008,35.231.223.125,443,6,40,52,1,1,1603353658791;1603353658871;,40;52;,1;2;
1603353658,192.168.1.81,5353,224.0.0.251,5353,17,223,0,1,0,1603353658796;,223;,1;
1603353659,192.168.1.28,5353,224.0.0.251,5353,17,73,0,1,0,1603353659411;,73;,1;
1603353659,192.168.1.248,5353,224.0.0.251,5353,17,204,0,1,0,1603353659616;,204;,1;
